token_type	n_tokens	n_hit	mean_left	mean_right	net_score	frac_hit	frac_left	frac_right	frac_tie	frac_unknown	maj_side
shodan	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shodary	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shodody	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shodol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shodshey	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shody	43	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shoefcheey	1	1	14.400000	0.000000	14.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shoefy	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shoekar	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shoekeal	1	1	5.000000	0.000000	5.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shoekey	1	1	5.000000	0.000000	5.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shoeky	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shoety	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shofol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shofshedy	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shoifhy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shoiin	4	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shoikhy	4	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shoin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shok	3	3	29.550000	0.000000	29.550000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokaiin	3	3	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokaiir	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokal	4	4	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokalol	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokar	3	3	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokche	1	1	71.350000	0.000000	71.350000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokcheey	1	1	13.150000	0.000000	13.150000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokchy	5	5	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokeedar	1	1	9.750000	0.000000	9.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokeeol	1	1	9.750000	0.000000	9.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokeesy	1	1	9.750000	0.000000	9.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokeey	2	2	9.750000	0.000000	9.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokeolls	1	1	8.750000	0.000000	8.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokeshy	1	1	6.750000	0.000000	6.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokey	5	5	6.750000	0.000000	6.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shoko	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokocfhy	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokog	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shokshor	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shoky	7	7	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shol	135	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholaiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholalam	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholdaiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholdy	6	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholeey	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sholfaiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholfchor	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholfosdaiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholkair	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholkar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholkeechy	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sholkeedy	2	2	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sholkshy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholo	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholoiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholor	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholschey	1	1	11.400000	0.000000	11.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sholshdy	1	1	4.000000	0.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sholteol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sholy	4	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shom	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shoo	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shopcho	1	1	0.000000	8.000000	-8.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
shopchy	1	1	0.000000	8.000000	-8.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
shopolchedy	1	1	9.400000	7.000000	2.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shoqoky	1	1	3.750000	0.000000	3.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shor	66	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shoral	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shorchdy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shorchey	1	1	9.400000	0.000000	9.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shorkchy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shorodo	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shorody	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shorpchor	1	1	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
shory	4	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shorydar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shos	9	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shosaiin	5	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shoshy	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shot	1	1	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
shotaiin	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shotchdy	1	1	0.000000	9.000000	-9.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
shotchey	1	1	9.400000	9.000000	0.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shotchot	1	1	0.000000	11.000000	-11.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
shotchy	2	2	0.000000	9.000000	-9.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
shotedy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shoteeody	2	2	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shoteol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shotey	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shotol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shotoly	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shotshy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shoty	5	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shoy	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shoyfar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shoyty	1	1	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
shr	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shs	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shsdy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shseor	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shses	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shshdar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shshes	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shshy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shsky	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shso	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shsopam	1	1	0.000000	3.000000	-3.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
shsy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shtaiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shtal	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shtar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shtchy	2	2	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
shteody	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shtey	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shtor	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shtshy	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shty	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shx	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shxam	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shy	72	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shydal	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shyokeey	1	1	9.750000	0.000000	9.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shypchedy	1	1	9.400000	2.000000	7.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
shysho	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shyshol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
shytchy	1	1	0.000000	11.000000	-11.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
shyy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
siiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
skaiin	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
skaiiodar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
skain	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
skal	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
skchdy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
skeeal	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
skeey	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
skekyd	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sls	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
so	4	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soaiin	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soain	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soairal	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
socfchees	1	1	12.400000	0.000000	12.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sochorcfhy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sockhey	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sockhody	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
socthh	1	1	0.000000	20.000000	-20.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
socthody	1	1	0.000000	3.000000	-3.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
socths	1	1	0.000000	3.000000	-3.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
sod	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sodaiiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sodaiin	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sodair	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sodal	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sodar	4	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sody	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soe	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soear	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soeeedy	1	1	5.000000	0.000000	5.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soeees	1	1	5.000000	0.000000	5.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soeeol	1	1	5.000000	0.000000	5.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soees	1	1	5.000000	0.000000	5.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soefchocphy	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soeokeot	1	1	8.750000	2.000000	6.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soeor	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soeos	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soes	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soeteed	1	1	5.000000	0.000000	5.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sofal	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soiiin	4	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soiin	12	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soiir	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soin	4	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soir	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soity	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sokaiin	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sokcheey	1	1	13.150000	0.000000	13.150000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sokchor	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sokchy	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sokedy	1	1	6.750000	0.000000	6.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sokeedy	3	3	9.750000	0.000000	9.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sokeey	1	1	9.750000	0.000000	9.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sokol	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sokoly	1	1	0.750000	0.000000	0.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sol	55	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
solaiin	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
solchd	1	1	0.000000	4.000000	-4.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
solchedy	7	7	9.400000	4.000000	5.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solcheol	2	2	9.400000	4.000000	5.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solchey	3	3	9.400000	4.000000	5.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solchkal	1	1	0.000000	4.000000	-4.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
solcthy	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
sold	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soldy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soleeg	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solkaiin	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
solkain	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
solkchedy	1	1	9.400000	0.000000	9.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solkchy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
solkedy	3	3	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solkeedy	5	5	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solkeey	4	4	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solkes	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solkey	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soloiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
solol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
solor	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
solpchd	1	1	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
sols	3	3	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solshed	1	1	10.000000	0.000000	10.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solshedy	3	3	10.000000	0.000000	10.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solshey	1	1	10.000000	0.000000	10.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
solteedy	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soly	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
som	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
somy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sor	41	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soraiin	5	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soraiis	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sorain	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soral	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soraloaly	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soraly	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sorary	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sorol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sorols	1	1	2.000000	0.000000	2.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sororl	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sorory	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sory	4	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sos	7	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sosaiir	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sosam	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sosar	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soshe	1	1	24.000000	0.000000	24.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soshy	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sosoral	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sotaiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sotchaiin	1	1	0.000000	9.000000	-9.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
sotchdaiin	1	1	0.000000	9.000000	-9.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
sotchdy	1	1	0.000000	9.000000	-9.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
soteees	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
soteol	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sotey	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sotodan	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soty	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
soy	3	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
spaiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
spchy	1	1	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
ssear	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sses	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sshedy	5	5	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
ssheedal	1	1	9.000000	0.000000	9.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
ssheey	1	1	9.000000	0.000000	9.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
ssheo	2	2	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
ssheodain	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
ssheol	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sshey	6	6	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
sshkchdy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sshor	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
stolpchy	1	1	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
sy	22	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
syaiir	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sydarary	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sydy	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
sykar	1	1	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
sykeeeochy	1	1	6.000000	2.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
syky	1	1	0.000000	2.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
