idx	token	length	freq	H1_local_bits	n_rules	rule_ids	family_signature	best_pmi_partner
26564	qoaiin	6	17	10.770129	0			
26565	or	2	266	6.802310	0			
26566	aiin	4	367	6.337956	0			
26567	cheol	5	131	7.824169	1	chargram:che:left	chargram:che:left	
26568	keody	5	20	10.535664	1	chargram:ke:left	chargram:ke:left	
26569	qol	3	128	7.857592	0			
26570	keol	4	15	10.950702	1	chargram:ke:left	chargram:ke:left	
26571	okeeey	6	18	10.687667	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26572	dal	3	212	7.129672	0			
26573	aiin	4	367	6.337956	0			
26574	ody	3	35	9.728309	0			
26575	solkeedy	8	5	12.535664	0			
26576	raiin	5	64	8.857592	0			
26577	chcthey	7	5	12.535664	0			
26578	okeedy	6	89	8.381859	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26579	qoteedy	7	68	8.770129	0			
26580	qeey	4	3	13.272630	0			
26581	rair	4	6	12.272630	0			
26582	ol	2	426	6.122883	0			
26583	sy	2	22	10.398161	0			
26584	qoain	5	7	12.050237	0			
26585	qoiin	5	2	13.857592	0			
26586	olcheedy	8	3	13.272630	0			
26587	dairiy	6	1	14.857592	0			
26588	teedy	5	12	11.272630	0			
26589	qopol	5	5	12.535664	0			
26590	chdy	4	114	8.024702	0			
26591	oteor	5	9	11.687667	0			
26592	octhdy	6	1	14.857592	0			
26593	otychey	7	1	14.857592	0			
26594	cheeteey	8	4	12.857592	1	chargram:che:left	chargram:che:left	
26595	qoteeey	7	2	13.857592	0			
26596	lkeey	5	35	9.728309	0			
26597	okeedy	6	89	8.381859	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26598	key	3	10	11.535664	1	chargram:ke:left	chargram:ke:left	
26599	lkedy	5	26	10.157153	0			
26600	qokedy	6	238	6.962775	1	chargram:qok:left	chargram:qok:left	
26601	otedy	5	137	7.759560	0			
26602	otedy	5	137	7.759560	0			
26603	lo	2	13	11.157153	0			
26604	tedain	6	3	13.272630	0			
26605	shedy	5	371	6.322317	0			
26606	ochor	5	5	12.535664	0			
26607	okchd	5	4	12.857592	1	chargram:ok:left	chargram:ok:left	
26608	ykedy	5	21	10.465275	0			
26609	kedy	4	34	9.770129	1	chargram:ke:left	chargram:ke:left	
26610	chor	4	140	7.728309	0			
26611	aiin	4	367	6.337956	0			
26612	cheety	6	3	13.272630	1	chargram:che:left	chargram:che:left	
26613	chcthy	6	66	8.813198	0			
26614	okey	4	50	9.213736	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26615	pcholkeedy	10	1	14.857592	0			
26616	okchoiiin	9	1	14.857592	1	chargram:ok:left	chargram:ok:left	
26617	aky	3	1	14.857592	0			
26618	opchedy	7	47	9.303003	0			
26619	kolfchdy	8	1	14.857592	0			
26620	opchedy	7	47	9.303003	0			
26621	lky	3	16	10.857592	0			
26622	shty	4	3	13.272630	0			
26623	ysheedy	7	5	12.535664	0			
26624	sheokeedy	9	1	14.857592	0			
26625	qokeedy	7	265	6.807744	1	chargram:qok:left	chargram:qok:left	
26626	qokain	6	242	6.938729	1	chargram:qok:left	chargram:qok:left	
26627	oteedy	6	92	8.334030	0			
26628	chckhy	6	106	8.129672	0			
26629	ytchedy	7	9	11.687667	0			
26630	sharam	6	2	13.857592	0			
26631	sar	3	64	8.857592	0			
26632	aiin	4	367	6.337956	0			
26633	olshedy	7	18	10.687667	0			
26634	chokeey	7	9	11.687667	0			
26635	sal	3	43	9.431328	0			
26636	okaiin	6	162	7.517742	1	chargram:ok:left	chargram:ok:left	
26637	oteey	5	117	7.987228	0			
26638	qokeey	6	254	6.868908	1	chargram:qok:left	chargram:qok:left	
26639	olor	4	20	10.535664	0			
26640	al	2	211	7.136493	0			
26641	chealy	6	3	13.272630	1	chargram:che:left	chargram:che:left	
26642	poir	4	1	14.857592	0			
26643	al	2	211	7.136493	0			
26644	keolor	6	1	14.857592	1	chargram:ke:left	chargram:ke:left	
26645	okaiin	6	162	7.517742	1	chargram:ok:left	chargram:ok:left	
26646	otain	5	78	8.572190	0			
26647	oteey	5	117	7.987228	0			
26648	lchedy	6	95	8.287737	0			
26649	okeeor	6	11	11.398161	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26650	oteor	5	9	11.687667	0			
26651	karainy	7	1	14.857592	0			
26652	sor	3	41	9.500040	0			
26653	ar	2	297	6.643273	0			
26654	al	2	211	7.136493	0			
26655	ar	2	297	6.643273	0			
26656	s	1	168	7.465275	0			
26657	alkeear	7	1	14.857592	0			
26658	alshedy	7	1	14.857592	0			
26659	okeechy	7	1	14.857592	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26660	qoiiin	6	3	13.272630	0			
26661	oteey	5	117	7.987228	0			
26662	ched	4	18	10.687667	1	chargram:che:left	chargram:che:left	
26663	al	2	211	7.136493	0			
26664	am	2	78	8.572190	0			
26665	pairar	6	2	13.857592	0			
26666	lshdar	6	1	14.857592	2	chargram:ls:left,chargram:lsh:left	chargram:ls:left-chargram:lsh:left	
26667	okechedy	8	4	12.857592	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26668	qokar	5	126	7.880312	1	chargram:qok:left	chargram:qok:left	
26669	aram	4	12	11.272630	0			
26670	qotedy	6	85	8.448201	0			
26671	araiin	6	7	12.050237	0			
26672	qokchdy	7	49	9.242882	1	chargram:qok:left	chargram:qok:left	
26673	opary	5	3	13.272630	0			
26674	sain	4	46	9.334030	0			
26675	olaiin	6	35	9.728309	0			
26676	qopchdy	7	15	10.950702	0			
26677	qoky	4	122	7.926855	1	chargram:qok:left	chargram:qok:left	
26678	okeal	5	11	11.398161	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26679	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
26680	okeey	5	132	7.813198	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26681	otedy	5	137	7.759560	0			
26682	ar	2	297	6.643273	0			
26683	ar	2	297	6.643273	0			
26684	okeedy	6	89	8.381859	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26685	pom	3	1	14.857592	0			
26686	okaiin	6	162	7.517742	1	chargram:ok:left	chargram:ok:left	
26687	olkedy	6	20	10.535664	0			
26688	okedy	5	94	8.303003	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26689	okeey	5	132	7.813198	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26690	okeedy	6	89	8.381859	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26691	keedas	6	1	14.857592	1	chargram:ke:left	chargram:ke:left	
26692	otear	5	4	12.857592	0			
26693	shkeor	6	1	14.857592	0			
26694	qoky	4	122	7.926855	1	chargram:qok:left	chargram:qok:left	
26695	sar	3	64	8.857592	0			
26696	ain	3	69	8.749068	0			
26697	olkeear	7	2	13.857592	0			
26698	okeody	6	31	9.903396	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26699	qokeeiin	8	1	14.857592	1	chargram:qok:left	chargram:qok:left	
26700	oteedy	6	92	8.334030	0			
26701	qokey	5	90	8.365739	1	chargram:qok:left	chargram:qok:left	
26702	okal	4	115	8.012102	1	chargram:ok:left	chargram:ok:left	
26703	okedy	5	94	8.303003	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26704	palkeedy	8	1	14.857592	0			
26705	qopal	5	2	13.857592	0			
26706	otedy	5	137	7.759560	0			
26707	opal	4	9	11.687667	0			
26708	aiin	4	367	6.337956	0			
26709	okaiiin	7	4	12.857592	1	chargram:ok:left	chargram:ok:left	
26710	sheody	6	38	9.609665	0			
26711	yteokar	7	1	14.857592	0			
26712	ogom	4	1	14.857592	0			
26713	sain	4	46	9.334030	0			
26714	okal	4	115	8.012102	1	chargram:ok:left	chargram:ok:left	
26715	lkeedy	6	35	9.728309	0			
26716	okar	4	96	8.272630	1	chargram:ok:left	chargram:ok:left	
26717	okchedy	7	19	10.609665	1	chargram:ok:left	chargram:ok:left	
26718	qokal	5	164	7.500040	1	chargram:qok:left	chargram:qok:left	
26719	keedy	5	45	9.365739	1	chargram:ke:left	chargram:ke:left	
26720	chkey	5	5	12.535664	0			
26721	oto	3	8	11.857592	0			
26722	aral	4	15	10.950702	0			
26723	yshesy	6	1	14.857592	0			
26724	alain	5	3	13.272630	0			
26725	cheey	5	134	7.791503	1	chargram:che:left	chargram:che:left	
26726	okchey	6	19	10.609665	1	chargram:ok:left	chargram:ok:left	
26727	qokchy	6	49	9.242882	1	chargram:qok:left	chargram:qok:left	
26728	okchaiin	8	1	14.857592	1	chargram:ok:left	chargram:ok:left	
26729	okeeos	6	6	12.272630	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26730	okchy	5	29	9.999611	1	chargram:ok:left	chargram:ok:left	
26731	ory	3	15	10.950702	0			
26732	polar	5	2	13.857592	0			
26733	shedy	5	371	6.322317	0			
26734	qokaiin	7	217	7.096041	1	chargram:qok:left	chargram:qok:left	
26735	y	1	113	8.037413	0			
26736	okeedy	6	89	8.381859	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26737	qotal	5	53	9.129672	0			
26738	chody	5	63	8.880312	0			
26739	oteody	6	33	9.813198	0			
26740	oraryteop	9	1	14.857592	1	chargram:op:right	chargram:op:right	
26741	yteeo	5	3	13.272630	0			
26742	raiin	5	64	8.857592	0			
26743	okar	4	96	8.272630	1	chargram:ok:left	chargram:ok:left	
26744	opor	4	6	12.272630	0			
26745	aiin	4	367	6.337956	0			
26746	ycheedy	7	5	12.535664	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
26747	qeedar	6	2	13.857592	0			
26748	yteeey	6	2	13.857592	0			
26749	sheor	5	44	9.398161	0			
26750	oteeg	5	1	14.857592	0			
26751	sar	3	64	8.857592	0			
26752	ain	3	69	8.749068	0			
26753	qokaekeeey	10	1	14.857592	1	chargram:qok:left	chargram:qok:left	
26754	yk	2	3	13.272630	1	chargram:yk:right	chargram:yk:right	
26755	okaeechey	9	1	14.857592	1	chargram:ok:left	chargram:ok:left	
26756	okeeedy	7	7	12.050237	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26757	alair	5	1	14.857592	0			
26758	okcheey	7	5	12.535664	1	chargram:ok:left	chargram:ok:left	
26759	ar	2	297	6.643273	0			
26760	arody	5	9	11.687667	0			
26761	keeoal	6	1	14.857592	1	chargram:ke:left	chargram:ke:left	
26762	chool	5	1	14.857592	0			
26763	opal	4	9	11.687667	0			
26764	otalair	7	1	14.857592	0			
26765	y	1	113	8.037413	0			
26766	fcheol	6	1	14.857592	0			
26767	oteey	5	117	7.987228	0			
26768	qor	3	17	10.770129	0			
26769	eees	4	7	12.050237	1	chargram:ee:left	chargram:ee:left	
26770	am	2	78	8.572190	0			
26771	oar	3	13	11.157153	0			
26772	osal	4	4	12.857592	0			
26773	okeeshy	7	1	14.857592	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26774	qokeey	6	254	6.868908	1	chargram:qok:left	chargram:qok:left	
26775	okain	5	115	8.012102	1	chargram:ok:left	chargram:ok:left	
26776	qokal	5	164	7.500040	1	chargram:qok:left	chargram:qok:left	
26777	okeol	5	52	9.157153	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26778	oty	3	95	8.287737	0			
26779	oraiin	6	25	10.213736	0			
26780	qokeeor	7	9	11.687667	1	chargram:qok:left	chargram:qok:left	
26781	ar	2	297	6.643273	0			
26782	sheey	5	115	8.012102	0			
26783	or	2	266	6.802310	0			
26784	ar	2	297	6.643273	0			
26785	aiiin	5	34	9.770129	0			
26786	okeey	5	132	7.813198	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26787	lkeeody	7	5	12.535664	0			
26788	sheedy	6	70	8.728309	0			
26789	qotam	5	11	11.398161	0			
26790	shody	5	43	9.431328	0			
26791	qo	2	23	10.334030	0			
26792	oeeeody	7	1	14.857592	1	chargram:oe:left	chargram:oe:left	
26793	oteey	5	117	7.987228	0			
26794	qokeedy	7	265	6.807744	1	chargram:qok:left	chargram:qok:left	
26795	okeey	5	132	7.813198	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26796	qokeedy	7	265	6.807744	1	chargram:qok:left	chargram:qok:left	
26797	qoky	4	122	7.926855	1	chargram:qok:left	chargram:qok:left	
26798	am	2	78	8.572190	0			
26799	sain	4	46	9.334030	0			
26800	aiiin	5	34	9.770129	0			
26801	okey	4	50	9.213736	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26802	daiin	5	621	5.579143	0			
26803	otal	4	117	7.987228	0			
26804	chear	5	36	9.687667	1	chargram:che:left	chargram:che:left	
26805	okedy	5	94	8.303003	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26806	okaiin	6	162	7.517742	1	chargram:ok:left	chargram:ok:left	
26807	cheeoldy	8	1	14.857592	1	chargram:che:left	chargram:che:left	
26808	pcheokeey	9	1	14.857592	0			
26809	oeeeky	6	1	14.857592	1	chargram:oe:left	chargram:oe:left	
26810	qoteedy	7	68	8.770129	0			
26811	oeesaiin	8	1	14.857592	1	chargram:oe:left	chargram:oe:left	
26812	oteor	5	9	11.687667	0			
26813	opchdar	7	1	14.857592	0			
26814	opary	5	3	13.272630	0			
26815	ocheor	6	1	14.857592	0			
26816	okor	4	20	10.535664	1	chargram:ok:left	chargram:ok:left	
26817	aiiin	5	34	9.770129	0			
26818	otaiin	6	125	7.891808	0			
26819	okal	4	115	8.012102	1	chargram:ok:left	chargram:ok:left	
26820	okar	4	96	8.272630	1	chargram:ok:left	chargram:ok:left	
26821	otal	4	117	7.987228	0			
26822	kedy	4	34	9.770129	1	chargram:ke:left	chargram:ke:left	
26823	chekaiiin	9	1	14.857592	1	chargram:che:left	chargram:che:left	
26824	soaiin	6	3	13.272630	0			
26825	ar	2	297	6.643273	0			
26826	iiin	4	1	14.857592	0			
26827	okaiin	6	162	7.517742	1	chargram:ok:left	chargram:ok:left	
26828	otaiin	6	125	7.891808	0			
26829	cheekain	8	2	13.857592	1	chargram:che:left	chargram:che:left	
26830	okchedy	7	19	10.609665	1	chargram:ok:left	chargram:ok:left	
26831	qokchdy	7	49	9.242882	1	chargram:qok:left	chargram:qok:left	
26832	tchor	5	19	10.609665	0			
26833	aiin	4	367	6.337956	0			
26834	odeedy	6	2	13.857592	0			
26835	oteeey	6	7	12.050237	0			
26836	qokey	5	90	8.365739	1	chargram:qok:left	chargram:qok:left	
26837	lody	4	3	13.272630	0			
26838	chcfhy	6	2	13.857592	0			
26839	ochos	5	1	14.857592	0			
26840	aiin	4	367	6.337956	0			
26841	olky	4	19	10.609665	0			
26842	daiin	5	621	5.579143	0			
26843	al	2	211	7.136493	0			
26844	olkeedain	9	1	14.857592	0			
26845	oteey	5	117	7.987228	0			
26846	sheeol	6	13	11.157153	0			
26847	qokeedy	7	265	6.807744	1	chargram:qok:left	chargram:qok:left	
26848	qochaiin	8	1	14.857592	0			
26849	oteey	5	117	7.987228	0			
26850	qoty	4	70	8.728309	0			
26851	dcheoty	7	1	14.857592	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
26852	oy	2	6	12.272630	0			
26853	otchedy	7	28	10.050237	0			
26854	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
26855	daiin	5	621	5.579143	0			
26856	chedal	6	17	10.770129	1	chargram:che:left	chargram:che:left	
26857	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
26858	qokaiin	7	217	7.096041	1	chargram:qok:left	chargram:qok:left	
26859	otam	4	41	9.500040	0			
26860	pchodain	8	3	13.272630	0			
26861	okeedy	6	89	8.381859	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26862	qokeedy	7	265	6.807744	1	chargram:qok:left	chargram:qok:left	
26863	olkeedy	7	37	9.648139	0			
26864	qokain	6	242	6.938729	1	chargram:qok:left	chargram:qok:left	
26865	sheey	5	115	8.012102	0			
26866	qokedar	7	8	11.857592	1	chargram:qok:left	chargram:qok:left	
26867	aiin	4	367	6.337956	0			
26868	am	2	78	8.572190	0			
26869	saiin	5	106	8.129672	0			
26870	okeey	5	132	7.813198	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26871	sheey	5	115	8.012102	0			
26872	qoteedy	7	68	8.770129	0			
26873	qokey	5	90	8.365739	1	chargram:qok:left	chargram:qok:left	
26874	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
26875	qokeey	6	254	6.868908	1	chargram:qok:left	chargram:qok:left	
26876	qokeey	6	254	6.868908	1	chargram:qok:left	chargram:qok:left	
26877	chdaly	6	2	13.857592	0			
26878	daiin	5	621	5.579143	0			
26879	cheeir	6	1	14.857592	1	chargram:che:left	chargram:che:left	
26880	cheedy	6	50	9.213736	1	chargram:che:left	chargram:che:left	
26881	chykeedy	8	1	14.857592	0			
26882	chdaiin	7	13	11.157153	0			
26883	cheedy	6	50	9.213736	1	chargram:che:left	chargram:che:left	
26884	qokain	6	242	6.938729	1	chargram:qok:left	chargram:qok:left	
26885	otaldal	7	1	14.857592	0			
26886	saiin	5	106	8.129672	0			
26887	or	2	266	6.802310	0			
26888	aiin	4	367	6.337956	0			
26889	chey	4	246	6.915078	1	chargram:che:left	chargram:che:left	
26890	qokeedy	7	265	6.807744	1	chargram:qok:left	chargram:qok:left	
26891	qokeeey	7	19	10.609665	1	chargram:qok:left	chargram:qok:left	
26892	qokeeody	8	8	11.857592	1	chargram:qok:left	chargram:qok:left	
26893	qotam	5	11	11.398161	0			
26894	olaiin	6	35	9.728309	0			
26895	am	2	78	8.572190	0			
26896	pchoraiin	9	1	14.857592	0			
26897	ar	2	297	6.643273	0			
26898	alchedy	7	3	13.272630	0			
26899	olkeedy	7	37	9.648139	0			
26900	qokedy	6	238	6.962775	1	chargram:qok:left	chargram:qok:left	
26901	qotaiin	7	72	8.687667	0			
26902	chocthedy	9	1	14.857592	0			
26903	sairal	6	1	14.857592	0			
26904	saiin	5	106	8.129672	0			
26905	chekain	7	4	12.857592	1	chargram:che:left	chargram:che:left	
26906	cheol	5	131	7.824169	1	chargram:che:left	chargram:che:left	
26907	qoeedy	6	18	10.687667	1	chargram:qoe:left	chargram:qoe:left	
26908	chol	4	263	6.818673	0			
26909	keedy	5	45	9.365739	1	chargram:ke:left	chargram:ke:left	
26910	qokaiin	7	217	7.096041	1	chargram:qok:left	chargram:qok:left	
26911	shedy	5	371	6.322317	0			
26912	qokeol	6	40	9.535664	1	chargram:qok:left	chargram:qok:left	
26913	kain	4	40	9.535664	0			
26914	ycheol	6	10	11.535664	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
26915	keeor	5	7	12.050237	1	chargram:ke:left	chargram:ke:left	
26916	olkeeey	7	7	12.050237	0			
26917	chedain	7	18	10.687667	1	chargram:che:left	chargram:che:left	
26918	ol	2	426	6.122883	0			
26919	cheedaiin	9	3	13.272630	1	chargram:che:left	chargram:che:left	
26920	sheedy	6	70	8.728309	0			
26921	qokeedy	7	265	6.807744	1	chargram:qok:left	chargram:qok:left	
26922	qotain	6	62	8.903396	0			
26923	pchdaiin	8	3	13.272630	0			
26924	shedy	5	371	6.322317	0			
26925	otaiin	6	125	7.891808	0			
26926	cheedy	6	50	9.213736	1	chargram:che:left	chargram:che:left	
26927	qokeeey	7	19	10.609665	1	chargram:qok:left	chargram:qok:left	
26928	lkeeedy	7	4	12.857592	0			
26929	cheey	5	134	7.791503	1	chargram:che:left	chargram:che:left	
26930	lor	3	31	9.903396	0			
26931	eeedy	5	7	12.050237	1	chargram:ee:left	chargram:ee:left	
26932	qokeey	6	254	6.868908	1	chargram:qok:left	chargram:qok:left	
26933	pchodain	8	3	13.272630	0			
26934	aiin	4	367	6.337956	0			
26935	teeedy	6	4	12.857592	0			
26936	qoeey	5	10	11.535664	1	chargram:qoe:left	chargram:qoe:left	
26937	okeedy	6	89	8.381859	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26938	qokeear	7	2	13.857592	1	chargram:qok:left	chargram:qok:left	
26939	al	2	211	7.136493	0			
26940	okedal	6	7	12.050237	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26941	olkeedy	7	37	9.648139	0			
26942	qotedy	6	85	8.448201	0			
26943	shey	4	226	7.037413	0			
26944	keedal	6	2	13.857592	1	chargram:ke:left	chargram:ke:left	
26945	aiin	4	367	6.337956	0			
26946	cheol	5	131	7.824169	1	chargram:che:left	chargram:che:left	
26947	keeeody	7	1	14.857592	1	chargram:ke:left	chargram:ke:left	
26948	qoiin	5	2	13.857592	0			
26949	ykeey	5	47	9.303003	0			
26950	qokeeey	7	19	10.609665	1	chargram:qok:left	chargram:qok:left	
26951	ykeey	5	47	9.303003	0			
26952	qoeey	5	10	11.535664	1	chargram:qoe:left	chargram:qoe:left	
26953	qokaim	6	2	13.857592	1	chargram:qok:left	chargram:qok:left	
26954	polor	5	2	13.857592	0			
26955	sheedy	6	70	8.728309	0			
26956	okeedey	7	1	14.857592	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26957	sal	3	43	9.431328	0			
26958	aiin	4	367	6.337956	0			
26959	sheedar	7	1	14.857592	0			
26960	okedy	5	94	8.303003	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26961	qopchedy	8	32	9.857592	0			
26962	dalkedy	7	2	13.857592	0			
26963	opchdy	6	18	10.687667	0			
26964	tchedor	7	3	13.272630	0			
26965	shee	4	11	11.398161	0			
26966	keedy	5	45	9.365739	1	chargram:ke:left	chargram:ke:left	
26967	otedar	6	11	11.398161	0			
26968	checphey	8	2	13.857592	1	chargram:che:left	chargram:che:left	
26969	qopchedy	8	32	9.857592	0			
26970	qopcheey	8	4	12.857592	0			
26971	kar	3	43	9.431328	0			
26972	opcheeo	7	1	14.857592	0			
26973	raify	5	1	14.857592	0			
26974	or	2	266	6.802310	0			
26975	cheeor	6	11	11.398161	1	chargram:che:left	chargram:che:left	
26976	okeedy	6	89	8.381859	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26977	qokedy	6	238	6.962775	1	chargram:qok:left	chargram:qok:left	
26978	qokeedy	7	265	6.807744	1	chargram:qok:left	chargram:qok:left	
26979	chedaiin	8	23	10.334030	1	chargram:che:left	chargram:che:left	
26980	okeeedy	7	7	12.050237	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26981	otaiin	6	125	7.891808	0			
26982	cheekey	7	4	12.857592	1	chargram:che:left	chargram:che:left	
26983	chol	4	263	6.818673	0			
26984	saiin	5	106	8.129672	0			
26985	chedaiin	8	23	10.334030	1	chargram:che:left	chargram:che:left	
26986	checkhy	7	39	9.572190	1	chargram:che:left	chargram:che:left	
26987	lkeedy	6	35	9.728309	0			
26988	qokeedy	7	265	6.807744	1	chargram:qok:left	chargram:qok:left	
26989	chkaiin	7	11	11.398161	0			
26990	checkhol	8	1	14.857592	1	chargram:che:left	chargram:che:left	
26991	chdam	5	9	11.687667	0			
26992	tchede	6	1	14.857592	0			
26993	okeey	5	132	7.813198	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
26994	lky	3	16	10.857592	0			
26995	shedaiiin	9	1	14.857592	0			
26996	chdy	4	114	8.024702	0			
26997	qokeedy	7	265	6.807744	1	chargram:qok:left	chargram:qok:left	
26998	cheky	5	45	9.365739	1	chargram:che:left	chargram:che:left	
26999	lkedy	5	26	10.157153	0			
27000	qotedy	6	85	8.448201	0			
27001	raram	5	3	13.272630	0			
27002	teedal	6	1	14.857592	0			
27003	sain	4	46	9.334030	0			
27004	ar	2	297	6.643273	0			
27005	otaiin	6	125	7.891808	0			
27006	shedy	5	371	6.322317	0			
27007	qokedaiin	9	2	13.857592	1	chargram:qok:left	chargram:qok:left	
27008	ar	2	297	6.643273	0			
27009	qokaiin	7	217	7.096041	1	chargram:qok:left	chargram:qok:left	
27010	chol	4	263	6.818673	0			
27011	kedy	4	34	9.770129	1	chargram:ke:left	chargram:ke:left	
27012	qokam	5	24	10.272630	1	chargram:qok:left	chargram:qok:left	
27013	teodarody	9	1	14.857592	0			
27014	opcheed	7	1	14.857592	0			
27015	okaiin	6	162	7.517742	1	chargram:ok:left	chargram:ok:left	
27016	chaiin	6	29	9.999611	0			
27017	otam	4	41	9.500040	0			
27018	oteedy	6	92	8.334030	0			
27019	qoteey	6	33	9.813198	0			
27020	qotain	6	62	8.903396	0			
27021	chcthd	6	1	14.857592	0			
27022	y	1	113	8.037413	0			
27023	cheol	5	131	7.824169	1	chargram:che:left	chargram:che:left	
27024	lchedy	6	95	8.287737	0			
27025	chckhy	6	106	8.129672	0			
27026	cheolchal	9	1	14.857592	1	chargram:che:left	chargram:che:left	
27027	shchy	5	5	12.535664	0			
27028	daiin	5	621	5.579143	0			
27029	cheolor	7	2	13.857592	1	chargram:che:left	chargram:che:left	
27030	okain	5	115	8.012102	1	chargram:ok:left	chargram:ok:left	
27031	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
27032	daiin	5	621	5.579143	0			
27033	poly	4	2	13.857592	0			
27034	keedain	7	1	14.857592	1	chargram:ke:left	chargram:ke:left	
27035	she	3	23	10.334030	0			
27036	kchdy	5	15	10.950702	0			
27037	chotshe	7	1	14.857592	0			
27038	otechy	6	2	13.857592	0			
27039	qokchdy	7	49	9.242882	1	chargram:qok:left	chargram:qok:left	
27040	otaray	6	1	14.857592	0			
27041	shain	5	6	12.272630	0			
27042	qokedy	6	238	6.962775	1	chargram:qok:left	chargram:qok:left	
27043	ooeeor	6	1	14.857592	0			
27044	oeeal	5	2	13.857592	1	chargram:oe:left	chargram:oe:left	
27045	olkeol	6	5	12.535664	0			
27046	ol	2	426	6.122883	0			
27047	chol	4	263	6.818673	0			
27048	chl	3	18	10.687667	0			
27049	alchedy	7	3	13.272630	0			
27050	ykeedy	6	25	10.213736	0			
27051	chtal	5	5	12.535664	0			
27052	kar	3	43	9.431328	0			
27053	opchy	5	13	11.157153	0			
27054	famom	5	1	14.857592	0			
27055	qokchal	7	1	14.857592	1	chargram:qok:left	chargram:qok:left	
27056	qokey	5	90	8.365739	1	chargram:qok:left	chargram:qok:left	
27057	qaiin	5	2	13.857592	0			
27058	otol	4	64	8.857592	0			
27059	teol	4	10	11.535664	0			
27060	okal	4	115	8.012102	1	chargram:ok:left	chargram:ok:left	
27061	otedar	6	11	11.398161	0			
27062	opalchdy	8	1	14.857592	0			
27063	alpchdy	7	1	14.857592	0			
27064	ycheey	6	19	10.609665	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
27065	chokeey	7	9	11.687667	0			
27066	okar	4	96	8.272630	1	chargram:ok:left	chargram:ok:left	
27067	al	2	211	7.136493	0			
27068	tchedy	6	30	9.950702	0			
27069	oteol	5	29	9.999611	0			
27070	chcthy	6	66	8.813198	0			
27071	alaiin	6	3	13.272630	0			
27072	char	4	52	9.157153	0			
27073	al	2	211	7.136493	0			
27074	kamdam	6	1	14.857592	0			
27075	ykeey	5	47	9.303003	0			
27076	lor	3	31	9.903396	0			
27077	chaiin	6	29	9.999611	0			
27078	cheky	5	45	9.365739	1	chargram:che:left	chargram:che:left	
27079	chokain	7	10	11.535664	0			
27080	charam	6	2	13.857592	0			
